state,county,url
AZ,Avondale,https://library.municode.com/az/avondale
AZ,Buckeye,https://library.municode.com/az/buckeye
AZ,Bullhead City,https://library.municode.com/az/bullhead_city
AZ,Camp Verde,https://library.municode.com/az/camp_verde
AZ,Chandler,https://library.municode.com/az/chandler
AZ,Cochise County,https://library.municode.com/az/cochise_county
AZ,Cottonwood,https://library.municode.com/az/cottonwood
AZ,Douglas,https://library.municode.com/az/douglas
AZ,Eagar,https://library.municode.com/az/eagar
AZ,Gilbert,https://library.municode.com/az/gilbert
AZ,Glendale,https://library.municode.com/az/glendale
AZ,Globe,https://library.municode.com/az/globe
AZ,Holbrook,https://library.municode.com/az/holbrook
AZ,Kearny,https://library.municode.com/az/kearny
AZ,Mesa,https://library.municode.com/az/mesa
AZ,Nogales,https://library.municode.com/az/nogales
AZ,Pinal County,https://library.municode.com/az/pinal_county
AZ,Queen Creek,https://library.municode.com/az/queen_creek
AZ,Safford,https://library.municode.com/az/safford
AZ,Scottsdale,https://library.municode.com/az/scottsdale
AZ,South Tucson,https://library.municode.com/az/south_tucson
AZ,Springerville,https://library.municode.com/az/springerville
AZ,Surprise,https://library.municode.com/az/surprise
AZ,Tempe,https://library.municode.com/az/tempe
AZ,Tolleson,https://library.municode.com/az/tolleson
AZ,Wickenburg,https://library.municode.com/az/wickenburg
AZ,Youngtown,https://library.municode.com/az/youngtown
