state,county,url
NY,Bellport,https://library.municode.com/ny/bellport
NY,Big Flats,https://library.municode.com/ny/big_flats
NY,Elmira,https://library.municode.com/ny/elmira
NY,Goshen,https://library.municode.com/ny/goshen
NY,Kenmore,https://library.municode.com/ny/kenmore
NY,Lewiston,https://library.municode.com/ny/lewiston
NY,Orange County,https://library.municode.com/ny/orange_county
NY,Rome,https://library.municode.com/ny/rome
NY,Syracuse,https://library.municode.com/ny/syracuse
NY,Tonawanda,https://library.municode.com/ny/tonawanda
NY,Upper Nyack,https://library.municode.com/ny/upper_nyack
NY,Vestal,https://library.municode.com/ny/vestal
NY,Westchester County,https://library.municode.com/ny/westchester_county
NY,White Plains,https://library.municode.com/ny/white_plains
